"","TimePeriod","position","water_year","Node","Species","Life_Stage","Hydraulic","bottom_type","Suitability_Class","Type","TimePercentage"
"5472","critical","MC",NA,"GLEN","Willow","Seedling","Depth","Soft","High","High",97.2721495266185
"5473","critical","ROB",NA,"GLEN","Willow","Seedling","Depth","Soft","High","Low",96.6284811054801
"5474","critical","ROB",NA,"GLEN","Willow","Seedling","Depth","Soft","High","Medium",96.0614010787557
"5475","critical","ROB",NA,"GLEN","Willow","Seedling","Depth","Soft","High","High",92.6621799990223
"5476","critical","MC",NA,"LA1","Willow","Seedling","Depth","Concrete","Partial","Low",38.6722505581176
"5477","critical","MC",NA,"LA1","Willow","Seedling","Depth","Concrete","Partial","Medium",0.00814770153339743
"5478","critical","MC",NA,"LA1","Willow","Seedling","Depth","Concrete","Partial","High",0.00162954030667949
"5479","critical","LOB",NA,"LA11","Willow","Seedling","Depth","Soft","High","Low",97.7153844900354
"5480","critical","LOB",NA,"LA11","Willow","Seedling","Depth","Soft","High","Medium",97.3014812521388
"5481","critical","LOB",NA,"LA11","Willow","Seedling","Depth","Soft","High","High",96.6741082340672
"5482","critical","MC",NA,"LA11","Willow","Seedling","Depth","Soft","Partial","Low",87.325435494647
"5483","critical","MC",NA,"LA11","Willow","Seedling","Depth","Soft","Partial","Medium",29.0612218293219
"5484","critical","MC",NA,"LA11","Willow","Seedling","Depth","Soft","Partial","High",0.0277021852135513
"5485","critical","ROB",NA,"LA11","Willow","Seedling","Depth","Soft","High","Low",98.3949027979207
"5486","critical","ROB",NA,"LA11","Willow","Seedling","Depth","Soft","High","Medium",98.2677986539997
"5487","critical","ROB",NA,"LA11","Willow","Seedling","Depth","Soft","High","High",98.002183584011
"5488","critical","MC",NA,"LA13","Willow","Seedling","Depth","Concrete","High","Low",99.1884889272736
"5489","critical","MC",NA,"LA13","Willow","Seedling","Depth","Concrete","High","Medium",98.8120651164307
"5490","critical","MC",NA,"LA13","Willow","Seedling","Depth","Concrete","High","High",98.1895807192791
"5491","critical","LOB",NA,"LA14","Willow","Seedling","Depth","Soft","High","Low",97.1613407857643
"5492","critical","LOB",NA,"LA14","Willow","Seedling","Depth","Soft","High","Medium",96.6268515651735
"5493","critical","LOB",NA,"LA14","Willow","Seedling","Depth","Soft","High","High",95.6295728974856
"5494","critical","MC",NA,"LA14","Willow","Seedling","Depth","Soft","High","Low",98.5415614255219
"5495","critical","MC",NA,"LA14","Willow","Seedling","Depth","Soft","High","Medium",98.4030504994541
"5496","critical","MC",NA,"LA14","Willow","Seedling","Depth","Soft","High","High",98.2026170417325
"5497","critical","ROB",NA,"LA14","Willow","Seedling","Depth","Soft","Partial","Low",95.5806866882852
"5498","critical","ROB",NA,"LA14","Willow","Seedling","Depth","Soft","Partial","Medium",90.9576808382355
"5499","critical","ROB",NA,"LA14","Willow","Seedling","Depth","Soft","Partial","High",0.0260726449068718
"5500","critical","LOB",NA,"LA2","Willow","Seedling","Depth","Soft","High","Low",98.8413968419509
"5501","critical","LOB",NA,"LA2","Willow","Seedling","Depth","Soft","High","Medium",98.72895856079
"5502","critical","LOB",NA,"LA2","Willow","Seedling","Depth","Soft","High","High",98.5497091270553
"5503","critical","MC",NA,"LA2","Willow","Seedling","Depth","Soft","Low","Low",0.00162954030667949
"5504","critical","MC",NA,"LA2","Willow","Seedling","Depth","Soft","Low","Medium",0.00162954030667949
"5505","critical","MC",NA,"LA2","Willow","Seedling","Depth","Soft","Low","High",0.00162954030667949
"5506","critical","ROB",NA,"LA2","Willow","Seedling","Depth","Soft","High","Low",98.2906122182932
"5507","critical","ROB",NA,"LA2","Willow","Seedling","Depth","Soft","High","Medium",98.1358058891587
"5508","critical","ROB",NA,"LA2","Willow","Seedling","Depth","Soft","High","High",97.8229341502762
"5509","critical","LOB",NA,"LA20","Willow","Seedling","Depth","Soft","High","Low",98.7794743102971
"5510","critical","LOB",NA,"LA20","Willow","Seedling","Depth","Soft","High","Medium",98.596965795949
"5511","critical","LOB",NA,"LA20","Willow","Seedling","Depth","Soft","High","High",98.3378688871869
"5512","critical","MC",NA,"LA20","Willow","Seedling","Depth","Soft","Partial","Low",94.9663499926671
"5513","critical","MC",NA,"LA20","Willow","Seedling","Depth","Soft","Partial","Medium",91.5149836231199
"5514","critical","MC",NA,"LA20","Willow","Seedling","Depth","Soft","Partial","High",70.257630322486
"5515","critical","ROB",NA,"LA20","Willow","Seedling","Depth","Soft","High","Low",98.7925106327505
"5516","critical","ROB",NA,"LA20","Willow","Seedling","Depth","Soft","High","Medium",98.606743037789
"5517","critical","ROB",NA,"LA20","Willow","Seedling","Depth","Soft","High","High",98.3509052096404
"5518","critical","LOB",NA,"LA202","Willow","Seedling","Depth","Soft","High","Low",99.4443267554223
"5519","critical","LOB",NA,"LA202","Willow","Seedling","Depth","Soft","High","Medium",99.4117359492887
"5520","critical","LOB",NA,"LA202","Willow","Seedling","Depth","Soft","High","High",99.3547020385549
"5521","critical","MC",NA,"LA202","Willow","Seedling","Depth","Soft","Low","Low",0.00814770153339743
"5522","critical","MC",NA,"LA202","Willow","Seedling","Depth","Soft","Low","Medium",0.00814770153339743
"5523","critical","MC",NA,"LA202","Willow","Seedling","Depth","Soft","Low","High",0.00814770153339743
"5524","critical","ROB",NA,"LA202","Willow","Seedling","Depth","Soft","High","Low",99.4068473283687
"5525","critical","ROB",NA,"LA202","Willow","Seedling","Depth","Soft","High","Medium",99.3677383610084
"5526","critical","ROB",NA,"LA202","Willow","Seedling","Depth","Soft","High","High",99.3253703130347
"5527","critical","LOB",NA,"LA3","Willow","Seedling","Depth","Soft","High","Low",98.129287727932
"5528","critical","LOB",NA,"LA3","Willow","Seedling","Depth","Soft","High","Medium",97.6779050629817
"5529","critical","LOB",NA,"LA3","Willow","Seedling","Depth","Soft","High","High",96.6007789202666
"5530","critical","MC",NA,"LA3","Willow","Seedling","Depth","Soft","Low","Low",23.7619567520003
"5531","critical","MC",NA,"LA3","Willow","Seedling","Depth","Soft","Low","Medium",0.00162954030667949
"5532","critical","MC",NA,"LA3","Willow","Seedling","Depth","Soft","Low","High",0.00162954030667949
"5533","critical","ROB",NA,"LA3","Willow","Seedling","Depth","Soft","High","Low",98.129287727932
"5534","critical","ROB",NA,"LA3","Willow","Seedling","Depth","Soft","High","Medium",97.6779050629817
"5535","critical","ROB",NA,"LA3","Willow","Seedling","Depth","Soft","High","High",96.6007789202666
"5536","critical","LOB",NA,"LA8","Willow","Seedling","Depth","Soft","High","Low",97.971222318184
"5537","critical","LOB",NA,"LA8","Willow","Seedling","Depth","Soft","High","Medium",97.1645998663777
"5538","critical","LOB",NA,"LA8","Willow","Seedling","Depth","Soft","High","High",94.4693401991298
"5539","critical","MC",NA,"LA8","Willow","Seedling","Depth","Soft","Partial","Low",94.6974758420649
"5540","critical","MC",NA,"LA8","Willow","Seedling","Depth","Soft","Partial","Medium",14.5322404549677
"5541","critical","MC",NA,"LA8","Willow","Seedling","Depth","Soft","Partial","High",0.00162954030667949
"5542","critical","ROB",NA,"LA8","Willow","Seedling","Depth","Soft","High","Low",97.971222318184
"5543","critical","ROB",NA,"LA8","Willow","Seedling","Depth","Soft","High","Medium",97.1645998663777
"5544","critical","ROB",NA,"LA8","Willow","Seedling","Depth","Soft","High","High",94.4693401991298
"5545","critical","LOB",NA,"11101250","Willow","Seedling","Shear","Soft","High","Low",0
"5546","critical","LOB",NA,"11101250","Willow","Seedling","Shear","Soft","High","Medium",100
"5547","critical","LOB",NA,"11101250","Willow","Seedling","Shear","Soft","High","High",99.3335180145681
"5548","critical","MC",NA,"11101250","Willow","Seedling","Shear","Soft","High","Low",0
"5549","critical","MC",NA,"11101250","Willow","Seedling","Shear","Soft","High","Medium",99.9820750566265
"5550","critical","MC",NA,"11101250","Willow","Seedling","Shear","Soft","High","High",95.7550475010999
"5551","critical","ROB",NA,"11101250","Willow","Seedling","Shear","Soft","High","Low",0
"5552","critical","ROB",NA,"11101250","Willow","Seedling","Shear","Soft","High","Medium",100
"5553","critical","ROB",NA,"11101250","Willow","Seedling","Shear","Soft","High","High",98.9636123649518
"5554","critical","LOB",NA,"F300","Willow","Seedling","Shear","Soft","High","Low",0
"5555","critical","LOB",NA,"F300","Willow","Seedling","Shear","Soft","High","Medium",100
"5556","critical","LOB",NA,"F300","Willow","Seedling","Shear","Soft","High","High",97.7088663288086
"5557","critical","MC",NA,"F300","Willow","Seedling","Shear","Soft","Low","Low",0
"5558","critical","MC",NA,"F300","Willow","Seedling","Shear","Soft","Low","Medium",100
"5559","critical","MC",NA,"F300","Willow","Seedling","Shear","Soft","Low","High",0.0586634510404615
"5560","critical","ROB",NA,"F300","Willow","Seedling","Shear","Soft","High","Low",0
"5561","critical","ROB",NA,"F300","Willow","Seedling","Shear","Soft","High","Medium",100
"5562","critical","ROB",NA,"F300","Willow","Seedling","Shear","Soft","High","High",97.7088663288086
"5563","critical","MC",NA,"F319","Willow","Seedling","Shear","Concrete","Low","Low",0
"5564","critical","MC",NA,"F319","Willow","Seedling","Shear","Concrete","Low","Medium",99.9397070086529
"5565","critical","MC",NA,"F319","Willow","Seedling","Shear","Concrete","Low","High",0.00162954030667949
"5566","critical","MC",NA,"F34D","Willow","Seedling","Shear","Concrete","Low","Low",0
"5567","critical","MC",NA,"F34D","Willow","Seedling","Shear","Concrete","Low","Medium",100
"5568","critical","MC",NA,"F34D","Willow","Seedling","Shear","Concrete","Low","High",0
"5569","critical","MC",NA,"F37BHigh","Willow","Seedling","Shear","Soft","High","Low",0
"5570","critical","MC",NA,"F37BHigh","Willow","Seedling","Shear","Soft","High","Medium",100
"5571","critical","MC",NA,"F37BHigh","Willow","Seedling","Shear","Soft","High","High",99.4394381345023
"5572","critical","LOB",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","Low",0
"5573","critical","LOB",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","Medium",99.2862613456744
"5574","critical","LOB",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","High",0.707220493098897
"5575","critical","MC",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","Low",0
"5576","critical","MC",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","Medium",95.3590692065768
"5577","critical","MC",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","High",4.61974676943634
"5578","critical","ROB",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","Low",0
"5579","critical","ROB",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","Medium",78.8583440611404
"5580","critical","ROB",NA,"F37BLow","Willow","Seedling","Shear","Soft","Low","High",9.65013769615591
"5581","critical","MC",NA,"F45B","Willow","Seedling","Shear","Concrete","High","Low",0
"5582","critical","MC",NA,"F45B","Willow","Seedling","Shear","Concrete","High","Medium",99.9853341372399
"5583","critical","MC",NA,"F45B","Willow","Seedling","Shear","Concrete","High","High",97.4367330975932
"5584","critical","LOB",NA,"F57C","Willow","Seedling","Shear","Soft","Partial","Low",99.1298254762332
"5585","critical","LOB",NA,"F57C","Willow","Seedling","Shear","Soft","Partial","Medium",98.0966969217984
"5586","critical","LOB",NA,"F57C","Willow","Seedling","Shear","Soft","Partial","High",0.00162954030667949
"5587","critical","MC",NA,"F57C","Willow","Seedling","Shear","Soft","Partial","Low",99.0043508726188
"5588","critical","MC",NA,"F57C","Willow","Seedling","Shear","Soft","Partial","Medium",97.920706568677
"5589","critical","MC",NA,"F57C","Willow","Seedling","Shear","Soft","Partial","High",0.00162954030667949
"5590","critical","ROB",NA,"F57C","Willow","Seedling","Shear","Soft","High","Low",99.654537454984
"5591","critical","ROB",NA,"F57C","Willow","Seedling","Shear","Soft","High","Medium",99.1379731777666
"5592","critical","ROB",NA,"F57C","Willow","Seedling","Shear","Soft","High","High",97.8522658757964
"5593","critical","LOB",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","Low",99.6724623983574
"5594","critical","LOB",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","Medium",98.561115909202
"5595","critical","LOB",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","High",0.00162954030667949
"5596","critical","MC",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","Low",99.8093437841185
"5597","critical","MC",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","Medium",99.2715954829143
"5598","critical","MC",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","High",0
"5599","critical","ROB",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","Low",99.8174914856519
"5600","critical","ROB",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","Medium",99.0336825981391
"5601","critical","ROB",NA,"GLEN","Willow","Seedling","Shear","Soft","Partial","High",0.00162954030667949
"5602","critical","MC",NA,"LA1","Willow","Seedling","Shear","Concrete","Low","Low",0
"5603","critical","MC",NA,"LA1","Willow","Seedling","Shear","Concrete","Low","Medium",99.9005980412926
"5604","critical","MC",NA,"LA1","Willow","Seedling","Shear","Concrete","Low","High",0.00162954030667949
"5605","critical","LOB",NA,"LA11","Willow","Seedling","Shear","Soft","High","Low",99.9038571219059
"5606","critical","LOB",NA,"LA11","Willow","Seedling","Shear","Soft","High","Medium",0
"5607","critical","LOB",NA,"LA11","Willow","Seedling","Shear","Soft","High","High",94.743102970652
"5608","critical","MC",NA,"LA11","Willow","Seedling","Shear","Soft","Partial","Low",99.5942444636368
"5609","critical","MC",NA,"LA11","Willow","Seedling","Shear","Soft","Partial","Medium",20.7342708621898
"5610","critical","MC",NA,"LA11","Willow","Seedling","Shear","Soft","Partial","High",0.00162954030667949
"5611","critical","ROB",NA,"LA11","Willow","Seedling","Shear","Soft","High","Low",99.8826730979191
"5612","critical","ROB",NA,"LA11","Willow","Seedling","Shear","Soft","High","Medium",99.3775156028484
"5613","critical","ROB",NA,"LA11","Willow","Seedling","Shear","Soft","High","High",97.0912705525771
"5614","critical","MC",NA,"LA13","Willow","Seedling","Shear","Concrete","Low","Low",0
"5615","critical","MC",NA,"LA13","Willow","Seedling","Shear","Concrete","Low","Medium",0.0195544836801538
"5616","critical","MC",NA,"LA13","Willow","Seedling","Shear","Concrete","Low","High",0.299835416429025
"5617","critical","LOB",NA,"LA14","Willow","Seedling","Shear","Soft","Partial","Low",0
"5618","critical","LOB",NA,"LA14","Willow","Seedling","Shear","Soft","Partial","Medium",63.9333843922629
"5619","critical","LOB",NA,"LA14","Willow","Seedling","Shear","Soft","Partial","High",0.0488862092003846
"5620","critical","MC",NA,"LA14","Willow","Seedling","Shear","Soft","High","Low",99.2406342170874
"5621","critical","MC",NA,"LA14","Willow","Seedling","Shear","Soft","High","Medium",0
"5622","critical","MC",NA,"LA14","Willow","Seedling","Shear","Soft","High","High",97.3731810256327
"5623","critical","ROB",NA,"LA14","Willow","Seedling","Shear","Soft","Partial","Low",98.2238010657194
"5624","critical","ROB",NA,"LA14","Willow","Seedling","Shear","Soft","Partial","Medium",0.231394723548487
"5625","critical","ROB",NA,"LA14","Willow","Seedling","Shear","Soft","Partial","High",0.00162954030667949
"5626","critical","LOB",NA,"LA2","Willow","Seedling","Shear","Soft","High","Low",0
"5627","critical","LOB",NA,"LA2","Willow","Seedling","Shear","Soft","High","Medium",99.9804455163198
"5628","critical","LOB",NA,"LA2","Willow","Seedling","Shear","Soft","High","High",98.1846920983591
"5629","critical","MC",NA,"LA2","Willow","Seedling","Shear","Soft","High","Low",99.9869636775466
"5630","critical","MC",NA,"LA2","Willow","Seedling","Shear","Soft","High","Medium",99.7164599866378
"5631","critical","MC",NA,"LA2","Willow","Seedling","Shear","Soft","High","High",91.6241628236674
"5632","critical","ROB",NA,"LA2","Willow","Seedling","Shear","Soft","High","Low",0
"5633","critical","ROB",NA,"LA2","Willow","Seedling","Shear","Soft","High","Medium",99.9804455163198
"5634","critical","ROB",NA,"LA2","Willow","Seedling","Shear","Soft","High","High",97.285185849072
"5635","critical","LOB",NA,"LA20","Willow","Seedling","Shear","Soft","High","Low",0
"5636","critical","LOB",NA,"LA20","Willow","Seedling","Shear","Soft","High","Medium",100
"5637","critical","LOB",NA,"LA20","Willow","Seedling","Shear","Soft","High","High",98.30201900044
"5638","critical","MC",NA,"LA20","Willow","Seedling","Shear","Soft","Low","Low",0
"5639","critical","MC",NA,"LA20","Willow","Seedling","Shear","Soft","Low","Medium",100
"5640","critical","MC",NA,"LA20","Willow","Seedling","Shear","Soft","Low","High",27.8879528085127
"5641","critical","ROB",NA,"LA20","Willow","Seedling","Shear","Soft","High","Low",0
"5642","critical","ROB",NA,"LA20","Willow","Seedling","Shear","Soft","High","Medium",100
"5643","critical","ROB",NA,"LA20","Willow","Seedling","Shear","Soft","High","High",98.2270601463327
"5644","critical","LOB",NA,"LA202","Willow","Seedling","Shear","Soft","High","Low",99.2569296201542
"5645","critical","LOB",NA,"LA202","Willow","Seedling","Shear","Soft","High","Medium",99.2569296201542
"5646","critical","LOB",NA,"LA202","Willow","Seedling","Shear","Soft","High","High",99.2569296201542
"5647","critical","MC",NA,"LA202","Willow","Seedling","Shear","Soft","Low","Low",0.00814770153339743
"5648","critical","MC",NA,"LA202","Willow","Seedling","Shear","Soft","Low","Medium",0.00814770153339743
"5649","critical","MC",NA,"LA202","Willow","Seedling","Shear","Soft","Low","High",0.00814770153339743
"5650","critical","ROB",NA,"LA202","Willow","Seedling","Shear","Soft","High","Low",99.7327553897046
"5651","critical","ROB",NA,"LA202","Willow","Seedling","Shear","Soft","High","Medium",99.6854987208109
"5652","critical","ROB",NA,"LA202","Willow","Seedling","Shear","Soft","High","High",99.5453582544364
"5653","critical","LOB",NA,"LA3","Willow","Seedling","Shear","Soft","Low","Low",0
"5654","critical","LOB",NA,"LA3","Willow","Seedling","Shear","Soft","Low","Medium",99.9364479280395
"5655","critical","LOB",NA,"LA3","Willow","Seedling","Shear","Soft","Low","High",55.6015448042107
"5656","critical","MC",NA,"LA3","Willow","Seedling","Shear","Soft","Low","Low",0
"5657","critical","MC",NA,"LA3","Willow","Seedling","Shear","Soft","Low","Medium",99.7523098733847
"5658","critical","MC",NA,"LA3","Willow","Seedling","Shear","Soft","Low","High",0.00162954030667949
"5659","critical","ROB",NA,"LA3","Willow","Seedling","Shear","Soft","Low","Low",0
"5660","critical","ROB",NA,"LA3","Willow","Seedling","Shear","Soft","Low","Medium",99.8973389606792
"5661","critical","ROB",NA,"LA3","Willow","Seedling","Shear","Soft","Low","High",17.0466211481741
"5662","critical","LOB",NA,"LA8","Willow","Seedling","Shear","Soft","Low","Low",0
"5663","critical","LOB",NA,"LA8","Willow","Seedling","Shear","Soft","Low","Medium",100
"5664","critical","LOB",NA,"LA8","Willow","Seedling","Shear","Soft","Low","High",0.109179200547526
"5665","critical","MC",NA,"LA8","Willow","Seedling","Shear","Soft","Low","Low",0
"5666","critical","MC",NA,"LA8","Willow","Seedling","Shear","Soft","Low","Medium",100
"5667","critical","MC",NA,"LA8","Willow","Seedling","Shear","Soft","Low","High",0.00162954030667949
"5668","critical","ROB",NA,"LA8","Willow","Seedling","Shear","Soft","High","Low",0
"5669","critical","ROB",NA,"LA8","Willow","Seedling","Shear","Soft","High","Medium",100
"5670","critical","ROB",NA,"LA8","Willow","Seedling","Shear","Soft","High","High",92.205908713152
"5671","critical","LOB",2010,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5672","critical","LOB",2011,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5673","critical","LOB",2012,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5674","critical","LOB",2013,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5675","critical","LOB",2014,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",96.1601307189542
"5676","critical","LOB",2015,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5677","critical","LOB",2016,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5678","critical","MC",2010,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5679","critical","MC",2011,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5680","critical","MC",2012,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5681","critical","MC",2013,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5682","critical","MC",2014,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",96.1601307189542
"5683","critical","MC",2015,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5684","critical","MC",2016,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5685","critical","ROB",2010,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5686","critical","ROB",2011,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5687","critical","ROB",2012,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5688","critical","ROB",2013,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5689","critical","ROB",2014,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",96.1601307189542
"5690","critical","ROB",2015,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5691","critical","ROB",2016,"11101250","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5692","critical","LOB",2010,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",99.3191721132898
"5693","critical","LOB",2011,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",99.8366013071895
"5694","critical","LOB",2012,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5695","critical","LOB",2013,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5696","critical","LOB",2014,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5697","critical","LOB",2015,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5698","critical","LOB",2016,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5699","critical","MC",2010,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",99.3191721132898
"5700","critical","MC",2011,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",99.8366013071895
"5701","critical","MC",2012,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5702","critical","MC",2013,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5703","critical","MC",2014,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5704","critical","MC",2015,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5705","critical","MC",2016,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5706","critical","ROB",2010,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",99.3191721132898
"5707","critical","ROB",2011,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",99.8366013071895
"5708","critical","ROB",2012,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5709","critical","ROB",2013,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5710","critical","ROB",2014,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5711","critical","ROB",2015,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5712","critical","ROB",2016,"F300","Cladophora","Adult","Shear Stress","Soft","High","Seasonal",100
"5713","critical","MC",2010,"F319","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",99.9727668845316
"5714","critical","MC",2011,"F319","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5715","critical","MC",2012,"F319","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5716","critical","MC",2013,"F319","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5717","critical","MC",2014,"F319","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5718","critical","MC",2015,"F319","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5719","critical","MC",2016,"F319","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5720","critical","MC",2010,"F34D","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5721","critical","MC",2011,"F34D","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5722","critical","MC",2012,"F34D","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5723","critical","MC",2013,"F34D","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5724","critical","MC",2014,"F34D","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5725","critical","MC",2015,"F34D","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5726","critical","MC",2016,"F34D","Cladophora","Adult","Shear Stress","Concrete","High","Seasonal",100
"5727","critical","MC",2010,"F37BHigh","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",9.42265795206972
"5728","critical","MC",2011,"F37BHigh","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",9.53159041394336
"5729","critical","MC",2012,"F37BHigh","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",3.37690631808279
"5730","critical","MC",2013,"F37BHigh","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",4.2483660130719
"5731","critical","MC",2014,"F37BHigh","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",6.91721132897603
"5732","critical","MC",2015,"F37BHigh","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",7.76143790849673
"5733","critical","MC",2016,"F37BHigh","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",3.92156862745098
"5734","critical","LOB",2010,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",16.7755991285403
"5735","critical","LOB",2011,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",15.4684095860566
"5736","critical","LOB",2012,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",6.45424836601307
"5737","critical","LOB",2013,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",8.33333333333333
"5738","critical","LOB",2014,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",11.7919389978214
"5739","critical","LOB",2015,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",14.4335511982571
"5740","critical","LOB",2016,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",7.87037037037037
"5741","critical","MC",2010,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",16.7755991285403
"5742","critical","MC",2011,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",15.4684095860566
"5743","critical","MC",2012,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",6.45424836601307
"5744","critical","MC",2013,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",8.33333333333333
"5745","critical","MC",2014,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",11.7919389978214
"5746","critical","MC",2015,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",14.4335511982571
"5747","critical","MC",2016,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",7.87037037037037
"5748","critical","ROB",2010,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",16.7755991285403
"5749","critical","ROB",2011,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",15.4684095860566
"5750","critical","ROB",2012,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",6.45424836601307
"5751","critical","ROB",2013,"F37BLow","Cladophora","Adult","Shear Stress","Soft","Low","Seasonal",8.33333333333333
