"","TimePeriod","position","Node","Species","Life_Stage","Hydraulic","bottom_type","Type","MaxPercentage","MeanPercentage"
"850","Annual","MC","LA20","Typha","Adult","Velocity","Soft","Low",94.1029143897996,47.7857380782514
"851","Annual","MC","LA20","Typha","Adult","Velocity","Soft","Medium",94.1029143897996,47.7857380782514
"852","Annual","MC","LA20","Typha","Adult","Velocity","Soft","High",94.1029143897996,47.7857380782514
"853","Annual","ROB","LA20","Typha","Adult","Velocity","Soft","Low",2.79712295924192,0.812839367907567
"854","Annual","ROB","LA20","Typha","Adult","Velocity","Soft","Medium",2.79712295924192,0.812839367907567
"855","Annual","ROB","LA20","Typha","Adult","Velocity","Soft","High",2.79712295924192,0.812839367907567
"856","Annual","LOB","LA202","Typha","Adult","Velocity","Soft","Low",1.47277086425391,0.224381147156847
"857","Annual","LOB","LA202","Typha","Adult","Velocity","Soft","Medium",1.47277086425391,0.224381147156847
"858","Annual","LOB","LA202","Typha","Adult","Velocity","Soft","High",1.47277086425391,0.224381147156847
"859","Annual","MC","LA202","Typha","Adult","Velocity","Soft","Low",100,97.934109884957
"860","Annual","MC","LA202","Typha","Adult","Velocity","Soft","Medium",100,97.934109884957
"861","Annual","MC","LA202","Typha","Adult","Velocity","Soft","High",100,97.934109884957
"862","Annual","ROB","LA202","Typha","Adult","Velocity","Soft","Low",1.5869391483046,0.243398731544875
"863","Annual","ROB","LA202","Typha","Adult","Velocity","Soft","Medium",1.5869391483046,0.243398731544875
"864","Annual","ROB","LA202","Typha","Adult","Velocity","Soft","High",1.5869391483046,0.243398731544875
"865","Annual","LOB","LA3","Typha","Adult","Velocity","Soft","Low",98.3561643835616,67.9084504709739
"866","Annual","LOB","LA3","Typha","Adult","Velocity","Soft","Medium",98.3561643835616,67.9084504709739
"867","Annual","LOB","LA3","Typha","Adult","Velocity","Soft","High",98.3561643835616,67.9084504709739
"868","Annual","MC","LA3","Typha","Adult","Velocity","Soft","Low",0,0
"869","Annual","MC","LA3","Typha","Adult","Velocity","Soft","Medium",0,0
"870","Annual","MC","LA3","Typha","Adult","Velocity","Soft","High",0,0
"871","Annual","ROB","LA3","Typha","Adult","Velocity","Soft","Low",98.3561643835616,67.9084504709739
"872","Annual","ROB","LA3","Typha","Adult","Velocity","Soft","Medium",98.3561643835616,67.9084504709739
"873","Annual","ROB","LA3","Typha","Adult","Velocity","Soft","High",98.3561643835616,67.9084504709739
"874","Annual","LOB","LA8","Typha","Adult","Velocity","Soft","Low",98.8127853881278,57.3644669332823
"875","Annual","LOB","LA8","Typha","Adult","Velocity","Soft","Medium",98.8127853881278,57.3644669332823
"876","Annual","LOB","LA8","Typha","Adult","Velocity","Soft","High",98.8127853881278,57.3644669332823
"877","Annual","MC","LA8","Typha","Adult","Velocity","Soft","Low",0.342465753424658,0.0418034569168636
"878","Annual","MC","LA8","Typha","Adult","Velocity","Soft","Medium",0.342465753424658,0.0418034569168636
"879","Annual","MC","LA8","Typha","Adult","Velocity","Soft","High",0.342465753424658,0.0418034569168636
"880","Annual","ROB","LA8","Typha","Adult","Velocity","Soft","Low",98.824200913242,57.7517684669804
"881","Annual","ROB","LA8","Typha","Adult","Velocity","Soft","Medium",98.824200913242,57.7517684669804
"882","Annual","ROB","LA8","Typha","Adult","Velocity","Soft","High",98.824200913242,57.7517684669804
"883","critical","LOB","11101250","Willow","Seedling","Depth","Soft","Low",95.7517884204866,94.690414500736
"884","critical","LOB","11101250","Willow","Seedling","Depth","Soft","Medium",95.7517884204866,94.690414500736
"885","critical","LOB","11101250","Willow","Seedling","Depth","Soft","High",95.7517884204866,94.690414500736
"886","critical","MC","11101250","Willow","Seedling","Depth","Soft","Low",2.36446298499193,1.2628937376766
"887","critical","MC","11101250","Willow","Seedling","Depth","Soft","Medium",2.36446298499193,1.2628937376766
"888","critical","MC","11101250","Willow","Seedling","Depth","Soft","High",2.36446298499193,1.2628937376766
"889","critical","ROB","11101250","Willow","Seedling","Depth","Soft","Low",94.5263741098636,93.431323023775
"890","critical","ROB","11101250","Willow","Seedling","Depth","Soft","Medium",94.5263741098636,93.431323023775
"891","critical","ROB","11101250","Willow","Seedling","Depth","Soft","High",94.5263741098636,93.431323023775
"892","critical","LOB","F300","Willow","Seedling","Depth","Soft","Low",98.6898495934297,98.3009326402355
"893","critical","LOB","F300","Willow","Seedling","Depth","Soft","Medium",98.6898495934297,98.3009326402355
"894","critical","LOB","F300","Willow","Seedling","Depth","Soft","High",98.6898495934297,98.3009326402355
"895","critical","MC","F300","Willow","Seedling","Depth","Soft","Low",1.94893020678866,1.07603978251069
"896","critical","MC","F300","Willow","Seedling","Depth","Soft","Medium",1.94893020678866,1.07603978251069
"897","critical","MC","F300","Willow","Seedling","Depth","Soft","High",1.94893020678866,1.07603978251069
"898","critical","ROB","F300","Willow","Seedling","Depth","Soft","Low",98.6898495934297,98.3009326402355
"899","critical","ROB","F300","Willow","Seedling","Depth","Soft","Medium",98.6898495934297,98.3009326402355
"900","critical","ROB","F300","Willow","Seedling","Depth","Soft","High",98.6898495934297,98.3009326402355
"901","critical","MC","F319","Willow","Seedling","Depth","Concrete","Low",0.131992764841038,0.045083948484799
"902","critical","MC","F319","Willow","Seedling","Depth","Concrete","Medium",0.131992764841038,0.045083948484799
"903","critical","MC","F319","Willow","Seedling","Depth","Concrete","High",0.131992764841038,0.045083948484799
"904","critical","MC","F34D","Willow","Seedling","Depth","Concrete","Low",89.4878354816106,29.8319943943813
"905","critical","MC","F34D","Willow","Seedling","Depth","Concrete","Medium",89.4878354816106,29.8319943943813
"906","critical","MC","F34D","Willow","Seedling","Depth","Concrete","High",89.4878354816106,29.8319943943813
"907","critical","MC","F37BHigh","Willow","Seedling","Depth","Soft","Low",99.15589812114,98.6208657204469
"908","critical","MC","F37BHigh","Willow","Seedling","Depth","Soft","Medium",99.15589812114,98.6208657204469
"909","critical","MC","F37BHigh","Willow","Seedling","Depth","Soft","High",99.15589812114,98.6208657204469
"910","critical","LOB","F37BLow","Willow","Seedling","Depth","Soft","Low",99.4426972151156,99.4160813901065
"911","critical","LOB","F37BLow","Willow","Seedling","Depth","Soft","Medium",99.4426972151156,99.4160813901065
"912","critical","LOB","F37BLow","Willow","Seedling","Depth","Soft","High",99.4426972151156,99.4160813901065
"913","critical","MC","F37BLow","Willow","Seedling","Depth","Soft","Low",99.2846318053677,99.1352572772554
"914","critical","MC","F37BLow","Willow","Seedling","Depth","Soft","Medium",99.2846318053677,99.1352572772554
"915","critical","MC","F37BLow","Willow","Seedling","Depth","Soft","High",99.2846318053677,99.1352572772554
"916","critical","ROB","F37BLow","Willow","Seedling","Depth","Soft","Low",99.6692033177441,99.6692033177441
"917","critical","ROB","F37BLow","Willow","Seedling","Depth","Soft","Medium",99.6692033177441,99.6692033177441
"918","critical","ROB","F37BLow","Willow","Seedling","Depth","Soft","High",99.6692033177441,99.6692033177441
"919","critical","MC","F45B","Willow","Seedling","Depth","Concrete","Low",99.6089103263969,99.5236310503474
"920","critical","MC","F45B","Willow","Seedling","Depth","Concrete","Medium",99.6089103263969,99.5236310503474
"921","critical","MC","F45B","Willow","Seedling","Depth","Concrete","High",99.6089103263969,99.5236310503474
"922","critical","LOB","F57C","Willow","Seedling","Depth","Soft","Low",0.0994019587074486,0.0342203464402692
"923","critical","LOB","F57C","Willow","Seedling","Depth","Soft","Medium",0.0994019587074486,0.0342203464402692
"924","critical","LOB","F57C","Willow","Seedling","Depth","Soft","High",0.0994019587074486,0.0342203464402692
"925","critical","MC","F57C","Willow","Seedling","Depth","Soft","Low",90.8191699121678,44.6320226397467
"926","critical","MC","F57C","Willow","Seedling","Depth","Soft","Medium",90.8191699121678,44.6320226397467
"927","critical","MC","F57C","Willow","Seedling","Depth","Soft","High",90.8191699121678,44.6320226397467
"928","critical","ROB","F57C","Willow","Seedling","Depth","Soft","Low",98.3411279678003,98.3411279678003
"929","critical","ROB","F57C","Willow","Seedling","Depth","Soft","Medium",98.3411279678003,98.3411279678003
"930","critical","ROB","F57C","Willow","Seedling","Depth","Soft","High",98.3411279678003,98.3411279678003
"931","critical","LOB","GLEN","Willow","Seedling","Depth","Soft","Low",90.0630632098685,30.4838105170531
"932","critical","LOB","GLEN","Willow","Seedling","Depth","Soft","Medium",90.0630632098685,30.4838105170531
"933","critical","LOB","GLEN","Willow","Seedling","Depth","Soft","High",90.0630632098685,30.4838105170531
"934","critical","MC","GLEN","Willow","Seedling","Depth","Soft","Low",98.1129923248652,97.74091395484
"935","critical","MC","GLEN","Willow","Seedling","Depth","Soft","Medium",98.1129923248652,97.74091395484
"936","critical","MC","GLEN","Willow","Seedling","Depth","Soft","High",98.1129923248652,97.74091395484
"937","critical","ROB","GLEN","Willow","Seedling","Depth","Soft","Low",96.6284811054801,95.117354061086
"938","critical","ROB","GLEN","Willow","Seedling","Depth","Soft","Medium",96.6284811054801,95.117354061086
"939","critical","ROB","GLEN","Willow","Seedling","Depth","Soft","High",96.6284811054801,95.117354061086
"940","critical","MC","LA1","Willow","Seedling","Depth","Concrete","Low",38.6722505581176,12.8940092666526
"941","critical","MC","LA1","Willow","Seedling","Depth","Concrete","Medium",38.6722505581176,12.8940092666526
"942","critical","MC","LA1","Willow","Seedling","Depth","Concrete","High",38.6722505581176,12.8940092666526
"943","critical","LOB","LA11","Willow","Seedling","Depth","Soft","Low",97.7153844900354,97.2303246587471
"944","critical","LOB","LA11","Willow","Seedling","Depth","Soft","Medium",97.7153844900354,97.2303246587471
"945","critical","LOB","LA11","Willow","Seedling","Depth","Soft","High",97.7153844900354,97.2303246587471
"946","critical","MC","LA11","Willow","Seedling","Depth","Soft","Low",87.325435494647,38.8047865030608
"947","critical","MC","LA11","Willow","Seedling","Depth","Soft","Medium",87.325435494647,38.8047865030608
"948","critical","MC","LA11","Willow","Seedling","Depth","Soft","High",87.325435494647,38.8047865030608
"949","critical","ROB","LA11","Willow","Seedling","Depth","Soft","Low",98.3949027979207,98.2216283453105
"950","critical","ROB","LA11","Willow","Seedling","Depth","Soft","Medium",98.3949027979207,98.2216283453105
"951","critical","ROB","LA11","Willow","Seedling","Depth","Soft","High",98.3949027979207,98.2216283453105
"952","critical","MC","LA13","Willow","Seedling","Depth","Concrete","Low",99.1884889272736,98.7300449209945
"953","critical","MC","LA13","Willow","Seedling","Depth","Concrete","Medium",99.1884889272736,98.7300449209945
"954","critical","MC","LA13","Willow","Seedling","Depth","Concrete","High",99.1884889272736,98.7300449209945
"955","critical","LOB","LA14","Willow","Seedling","Depth","Soft","Low",97.1613407857643,96.4725884161411
"956","critical","LOB","LA14","Willow","Seedling","Depth","Soft","Medium",97.1613407857643,96.4725884161411
"957","critical","LOB","LA14","Willow","Seedling","Depth","Soft","High",97.1613407857643,96.4725884161411
"958","critical","MC","LA14","Willow","Seedling","Depth","Soft","Low",98.5415614255219,98.3824096555695
"959","critical","MC","LA14","Willow","Seedling","Depth","Soft","Medium",98.5415614255219,98.3824096555695
"960","critical","MC","LA14","Willow","Seedling","Depth","Soft","High",98.5415614255219,98.3824096555695
"961","critical","ROB","LA14","Willow","Seedling","Depth","Soft","Low",95.5806866882852,62.1881467238092
"962","critical","ROB","LA14","Willow","Seedling","Depth","Soft","Medium",95.5806866882852,62.1881467238092
"963","critical","ROB","LA14","Willow","Seedling","Depth","Soft","High",95.5806866882852,62.1881467238092
"964","critical","LOB","LA2","Willow","Seedling","Depth","Soft","Low",98.8413968419509,98.7066881765987
"965","critical","LOB","LA2","Willow","Seedling","Depth","Soft","Medium",98.8413968419509,98.7066881765987
"966","critical","LOB","LA2","Willow","Seedling","Depth","Soft","High",98.8413968419509,98.7066881765987
"967","critical","MC","LA2","Willow","Seedling","Depth","Soft","Low",0.00162954030667949,0.00162954030667949
"968","critical","MC","LA2","Willow","Seedling","Depth","Soft","Medium",0.00162954030667949,0.00162954030667949
"969","critical","MC","LA2","Willow","Seedling","Depth","Soft","High",0.00162954030667949,0.00162954030667949
"970","critical","ROB","LA2","Willow","Seedling","Depth","Soft","Low",98.2906122182932,98.0831174192427
"971","critical","ROB","LA2","Willow","Seedling","Depth","Soft","Medium",98.2906122182932,98.0831174192427
"972","critical","ROB","LA2","Willow","Seedling","Depth","Soft","High",98.2906122182932,98.0831174192427
"973","critical","LOB","LA20","Willow","Seedling","Depth","Soft","Low",98.7794743102971,98.5714363311443
"974","critical","LOB","LA20","Willow","Seedling","Depth","Soft","Medium",98.7794743102971,98.5714363311443
"975","critical","LOB","LA20","Willow","Seedling","Depth","Soft","High",98.7794743102971,98.5714363311443
"976","critical","MC","LA20","Willow","Seedling","Depth","Soft","Low",94.9663499926671,85.579654646091
"977","critical","MC","LA20","Willow","Seedling","Depth","Soft","Medium",94.9663499926671,85.579654646091
"978","critical","MC","LA20","Willow","Seedling","Depth","Soft","High",94.9663499926671,85.579654646091
"979","critical","ROB","LA20","Willow","Seedling","Depth","Soft","Low",98.7925106327505,98.5833862933933
"980","critical","ROB","LA20","Willow","Seedling","Depth","Soft","Medium",98.7925106327505,98.5833862933933
"981","critical","ROB","LA20","Willow","Seedling","Depth","Soft","High",98.7925106327505,98.5833862933933
"982","critical","LOB","LA202","Willow","Seedling","Depth","Soft","Low",99.4443267554223,99.4035882477553
"983","critical","LOB","LA202","Willow","Seedling","Depth","Soft","Medium",99.4443267554223,99.4035882477553
"984","critical","LOB","LA202","Willow","Seedling","Depth","Soft","High",99.4443267554223,99.4035882477553
"985","critical","MC","LA202","Willow","Seedling","Depth","Soft","Low",0.00814770153339743,0.00814770153339743
"986","critical","MC","LA202","Willow","Seedling","Depth","Soft","Medium",0.00814770153339743,0.00814770153339743
"987","critical","MC","LA202","Willow","Seedling","Depth","Soft","High",0.00814770153339743,0.00814770153339743
"988","critical","ROB","LA202","Willow","Seedling","Depth","Soft","Low",99.4068473283687,99.3666520008039
"989","critical","ROB","LA202","Willow","Seedling","Depth","Soft","Medium",99.4068473283687,99.3666520008039
"990","critical","ROB","LA202","Willow","Seedling","Depth","Soft","High",99.4068473283687,99.3666520008039
"991","critical","LOB","LA3","Willow","Seedling","Depth","Soft","Low",98.129287727932,97.4693239037268
"992","critical","LOB","LA3","Willow","Seedling","Depth","Soft","Medium",98.129287727932,97.4693239037268
"993","critical","LOB","LA3","Willow","Seedling","Depth","Soft","High",98.129287727932,97.4693239037268
"994","critical","MC","LA3","Willow","Seedling","Depth","Soft","Low",23.7619567520003,7.92173861087122
"995","critical","MC","LA3","Willow","Seedling","Depth","Soft","Medium",23.7619567520003,7.92173861087122
"996","critical","MC","LA3","Willow","Seedling","Depth","Soft","High",23.7619567520003,7.92173861087122
"997","critical","ROB","LA3","Willow","Seedling","Depth","Soft","Low",98.129287727932,97.4693239037268
"998","critical","ROB","LA3","Willow","Seedling","Depth","Soft","Medium",98.129287727932,97.4693239037268
"999","critical","ROB","LA3","Willow","Seedling","Depth","Soft","High",98.129287727932,97.4693239037268
"1000","critical","LOB","LA8","Willow","Seedling","Depth","Soft","Low",97.971222318184,96.5350541278972
"1001","critical","LOB","LA8","Willow","Seedling","Depth","Soft","Medium",97.971222318184,96.5350541278972
"1002","critical","LOB","LA8","Willow","Seedling","Depth","Soft","High",97.971222318184,96.5350541278972
"1003","critical","MC","LA8","Willow","Seedling","Depth","Soft","Low",94.6974758420649,36.4104486124464
"1004","critical","MC","LA8","Willow","Seedling","Depth","Soft","Medium",94.6974758420649,36.4104486124464
"1005","critical","MC","LA8","Willow","Seedling","Depth","Soft","High",94.6974758420649,36.4104486124464
"1006","critical","ROB","LA8","Willow","Seedling","Depth","Soft","Low",97.971222318184,96.5350541278972
"1007","critical","ROB","LA8","Willow","Seedling","Depth","Soft","Medium",97.971222318184,96.5350541278972
"1008","critical","ROB","LA8","Willow","Seedling","Depth","Soft","High",97.971222318184,96.5350541278972
"1009","critical","LOB","11101250","Willow","Seedling","Shear","Soft","Low",100,66.444506004856
"1010","critical","LOB","11101250","Willow","Seedling","Shear","Soft","Medium",100,66.444506004856
"1011","critical","LOB","11101250","Willow","Seedling","Shear","Soft","High",100,66.444506004856
"1012","critical","MC","11101250","Willow","Seedling","Shear","Soft","Low",99.9820750566265,65.2457075192421
"1013","critical","MC","11101250","Willow","Seedling","Shear","Soft","Medium",99.9820750566265,65.2457075192421
"1014","critical","MC","11101250","Willow","Seedling","Shear","Soft","High",99.9820750566265,65.2457075192421
"1015","critical","ROB","11101250","Willow","Seedling","Shear","Soft","Low",100,66.3212041216506
"1016","critical","ROB","11101250","Willow","Seedling","Shear","Soft","Medium",100,66.3212041216506
"1017","critical","ROB","11101250","Willow","Seedling","Shear","Soft","High",100,66.3212041216506
"1018","critical","LOB","F300","Willow","Seedling","Shear","Soft","Low",100,65.9029554429362
"1019","critical","LOB","F300","Willow","Seedling","Shear","Soft","Medium",100,65.9029554429362
"1020","critical","LOB","F300","Willow","Seedling","Shear","Soft","High",100,65.9029554429362
"1021","critical","MC","F300","Willow","Seedling","Shear","Soft","Low",100,33.3528878170135
"1022","critical","MC","F300","Willow","Seedling","Shear","Soft","Medium",100,33.3528878170135
"1023","critical","MC","F300","Willow","Seedling","Shear","Soft","High",100,33.3528878170135
"1024","critical","ROB","F300","Willow","Seedling","Shear","Soft","Low",100,65.9029554429362
"1025","critical","ROB","F300","Willow","Seedling","Shear","Soft","Medium",100,65.9029554429362
"1026","critical","ROB","F300","Willow","Seedling","Shear","Soft","High",100,65.9029554429362
"1027","critical","MC","F319","Willow","Seedling","Shear","Concrete","Low",99.9397070086529,33.3137788496532
"1028","critical","MC","F319","Willow","Seedling","Shear","Concrete","Medium",99.9397070086529,33.3137788496532
"1029","critical","MC","F319","Willow","Seedling","Shear","Concrete","High",99.9397070086529,33.3137788496532
"1030","critical","MC","F34D","Willow","Seedling","Shear","Concrete","Low",100,33.3333333333333
"1031","critical","MC","F34D","Willow","Seedling","Shear","Concrete","Medium",100,33.3333333333333
"1032","critical","MC","F34D","Willow","Seedling","Shear","Concrete","High",100,33.3333333333333
"1033","critical","MC","F37BHigh","Willow","Seedling","Shear","Soft","Low",100,66.4798127115008
"1034","critical","MC","F37BHigh","Willow","Seedling","Shear","Soft","Medium",100,66.4798127115008
"1035","critical","MC","F37BHigh","Willow","Seedling","Shear","Soft","High",100,66.4798127115008
"1036","critical","LOB","F37BLow","Willow","Seedling","Shear","Soft","Low",99.2862613456744,33.3311606129244
"1037","critical","LOB","F37BLow","Willow","Seedling","Shear","Soft","Medium",99.2862613456744,33.3311606129244
"1038","critical","LOB","F37BLow","Willow","Seedling","Shear","Soft","High",99.2862613456744,33.3311606129244
"1039","critical","MC","F37BLow","Willow","Seedling","Shear","Soft","Low",95.3590692065768,33.3262719920044
"1040","critical","MC","F37BLow","Willow","Seedling","Shear","Soft","Medium",95.3590692065768,33.3262719920044
"1041","critical","MC","F37BLow","Willow","Seedling","Shear","Soft","High",95.3590692065768,33.3262719920044
"1042","critical","ROB","F37BLow","Willow","Seedling","Shear","Soft","Low",78.8583440611404,29.5028272524321
"1043","critical","ROB","F37BLow","Willow","Seedling","Shear","Soft","Medium",78.8583440611404,29.5028272524321
"1044","critical","ROB","F37BLow","Willow","Seedling","Shear","Soft","High",78.8583440611404,29.5028272524321
"1045","critical","MC","F45B","Willow","Seedling","Shear","Concrete","Low",99.9853341372399,65.8073557449444
"1046","critical","MC","F45B","Willow","Seedling","Shear","Concrete","Medium",99.9853341372399,65.8073557449444
"1047","critical","MC","F45B","Willow","Seedling","Shear","Concrete","High",99.9853341372399,65.8073557449444
"1048","critical","LOB","F57C","Willow","Seedling","Shear","Soft","Low",99.1298254762332,65.7427173127794
"1049","critical","LOB","F57C","Willow","Seedling","Shear","Soft","Medium",99.1298254762332,65.7427173127794
"1050","critical","LOB","F57C","Willow","Seedling","Shear","Soft","High",99.1298254762332,65.7427173127794
"1051","critical","MC","F57C","Willow","Seedling","Shear","Soft","Low",99.0043508726188,65.6422289938675
"1052","critical","MC","F57C","Willow","Seedling","Shear","Soft","Medium",99.0043508726188,65.6422289938675
"1053","critical","MC","F57C","Willow","Seedling","Shear","Soft","High",99.0043508726188,65.6422289938675
"1054","critical","ROB","F57C","Willow","Seedling","Shear","Soft","Low",99.654537454984,98.8815921695157
"1055","critical","ROB","F57C","Willow","Seedling","Shear","Soft","Medium",99.654537454984,98.8815921695157
"1056","critical","ROB","F57C","Willow","Seedling","Shear","Soft","High",99.654537454984,98.8815921695157
"1057","critical","LOB","GLEN","Willow","Seedling","Shear","Soft","Low",99.6724623983574,66.0784026159554
"1058","critical","LOB","GLEN","Willow","Seedling","Shear","Soft","Medium",99.6724623983574,66.0784026159554
"1059","critical","LOB","GLEN","Willow","Seedling","Shear","Soft","High",99.6724623983574,66.0784026159554
"1060","critical","MC","GLEN","Willow","Seedling","Shear","Soft","Low",99.8093437841185,66.3603130890109
"1061","critical","MC","GLEN","Willow","Seedling","Shear","Soft","Medium",99.8093437841185,66.3603130890109
"1062","critical","MC","GLEN","Willow","Seedling","Shear","Soft","High",99.8093437841185,66.3603130890109
"1063","critical","ROB","GLEN","Willow","Seedling","Shear","Soft","Low",99.8174914856519,66.2842678746992
"1064","critical","ROB","GLEN","Willow","Seedling","Shear","Soft","Medium",99.8174914856519,66.2842678746992
"1065","critical","ROB","GLEN","Willow","Seedling","Shear","Soft","High",99.8174914856519,66.2842678746992
"1066","critical","MC","LA1","Willow","Seedling","Shear","Concrete","Low",99.9005980412926,33.3007425271998
"1067","critical","MC","LA1","Willow","Seedling","Shear","Concrete","Medium",99.9005980412926,33.3007425271998
"1068","critical","MC","LA1","Willow","Seedling","Shear","Concrete","High",99.9005980412926,33.3007425271998
"1069","critical","LOB","LA11","Willow","Seedling","Shear","Soft","Low",99.9038571219059,64.8823200308526
"1070","critical","LOB","LA11","Willow","Seedling","Shear","Soft","Medium",99.9038571219059,64.8823200308526
"1071","critical","LOB","LA11","Willow","Seedling","Shear","Soft","High",99.9038571219059,64.8823200308526
"1072","critical","MC","LA11","Willow","Seedling","Shear","Soft","Low",99.5942444636368,40.1100482887111
"1073","critical","MC","LA11","Willow","Seedling","Shear","Soft","Medium",99.5942444636368,40.1100482887111
"1074","critical","MC","LA11","Willow","Seedling","Shear","Soft","High",99.5942444636368,40.1100482887111
"1075","critical","ROB","LA11","Willow","Seedling","Shear","Soft","Low",99.8826730979191,98.7838197511149
"1076","critical","ROB","LA11","Willow","Seedling","Shear","Soft","Medium",99.8826730979191,98.7838197511149
"1077","critical","ROB","LA11","Willow","Seedling","Shear","Soft","High",99.8826730979191,98.7838197511149
"1078","critical","MC","LA13","Willow","Seedling","Shear","Concrete","Low",0.299835416429025,0.106463300036393
"1079","critical","MC","LA13","Willow","Seedling","Shear","Concrete","Medium",0.299835416429025,0.106463300036393
"1080","critical","MC","LA13","Willow","Seedling","Shear","Concrete","High",0.299835416429025,0.106463300036393
"1081","critical","LOB","LA14","Willow","Seedling","Shear","Soft","Low",63.9333843922629,21.3274235338211
"1082","critical","LOB","LA14","Willow","Seedling","Shear","Soft","Medium",63.9333843922629,21.3274235338211
"1083","critical","LOB","LA14","Willow","Seedling","Shear","Soft","High",63.9333843922629,21.3274235338211
"1084","critical","MC","LA14","Willow","Seedling","Shear","Soft","Low",99.2406342170874,65.53793841424
"1085","critical","MC","LA14","Willow","Seedling","Shear","Soft","Medium",99.2406342170874,65.53793841424
"1086","critical","MC","LA14","Willow","Seedling","Shear","Soft","High",99.2406342170874,65.53793841424
"1087","critical","ROB","LA14","Willow","Seedling","Shear","Soft","Low",98.2238010657194,32.8189417765249
"1088","critical","ROB","LA14","Willow","Seedling","Shear","Soft","Medium",98.2238010657194,32.8189417765249
"1089","critical","ROB","LA14","Willow","Seedling","Shear","Soft","High",98.2238010657194,32.8189417765249
"1090","critical","LOB","LA2","Willow","Seedling","Shear","Soft","Low",99.9804455163198,66.0550458715596
"1091","critical","LOB","LA2","Willow","Seedling","Shear","Soft","Medium",99.9804455163198,66.0550458715596
"1092","critical","LOB","LA2","Willow","Seedling","Shear","Soft","High",99.9804455163198,66.0550458715596
"1093","critical","MC","LA2","Willow","Seedling","Shear","Soft","Low",99.9869636775466,97.1091954959506
"1094","critical","MC","LA2","Willow","Seedling","Shear","Soft","Medium",99.9869636775466,97.1091954959506
"1095","critical","MC","LA2","Willow","Seedling","Shear","Soft","High",99.9869636775466,97.1091954959506
"1096","critical","ROB","LA2","Willow","Seedling","Shear","Soft","Low",99.9804455163198,65.7552104551306
"1097","critical","ROB","LA2","Willow","Seedling","Shear","Soft","Medium",99.9804455163198,65.7552104551306
"1098","critical","ROB","LA2","Willow","Seedling","Shear","Soft","High",99.9804455163198,65.7552104551306
"1099","critical","LOB","LA20","Willow","Seedling","Shear","Soft","Low",100,66.1006730001467
"1100","critical","LOB","LA20","Willow","Seedling","Shear","Soft","Medium",100,66.1006730001467
"1101","critical","LOB","LA20","Willow","Seedling","Shear","Soft","High",100,66.1006730001467
"1102","critical","MC","LA20","Willow","Seedling","Shear","Soft","Low",100,42.6293176028376
"1103","critical","MC","LA20","Willow","Seedling","Shear","Soft","Medium",100,42.6293176028376
"1104","critical","MC","LA20","Willow","Seedling","Shear","Soft","High",100,42.6293176028376
"1105","critical","ROB","LA20","Willow","Seedling","Shear","Soft","Low",100,66.0756867154442
"1106","critical","ROB","LA20","Willow","Seedling","Shear","Soft","Medium",100,66.0756867154442
"1107","critical","ROB","LA20","Willow","Seedling","Shear","Soft","High",100,66.0756867154442
"1108","critical","LOB","LA202","Willow","Seedling","Shear","Soft","Low",99.2569296201542,99.2569296201542
"1109","critical","LOB","LA202","Willow","Seedling","Shear","Soft","Medium",99.2569296201542,99.2569296201542
"1110","critical","LOB","LA202","Willow","Seedling","Shear","Soft","High",99.2569296201542,99.2569296201542
"1111","critical","MC","LA202","Willow","Seedling","Shear","Soft","Low",0.00814770153339743,0.00814770153339743
"1112","critical","MC","LA202","Willow","Seedling","Shear","Soft","Medium",0.00814770153339743,0.00814770153339743
"1113","critical","MC","LA202","Willow","Seedling","Shear","Soft","High",0.00814770153339743,0.00814770153339743
"1114","critical","ROB","LA202","Willow","Seedling","Shear","Soft","Low",99.7327553897046,99.654537454984
"1115","critical","ROB","LA202","Willow","Seedling","Shear","Soft","Medium",99.7327553897046,99.654537454984
"1116","critical","ROB","LA202","Willow","Seedling","Shear","Soft","High",99.7327553897046,99.654537454984
"1117","critical","LOB","LA3","Willow","Seedling","Shear","Soft","Low",99.9364479280395,51.8459975774167
"1118","critical","LOB","LA3","Willow","Seedling","Shear","Soft","Medium",99.9364479280395,51.8459975774167
"1119","critical","LOB","LA3","Willow","Seedling","Shear","Soft","High",99.9364479280395,51.8459975774167
"1120","critical","MC","LA3","Willow","Seedling","Shear","Soft","Low",99.7523098733847,33.2513131378971
"1121","critical","MC","LA3","Willow","Seedling","Shear","Soft","Medium",99.7523098733847,33.2513131378971
"1122","critical","MC","LA3","Willow","Seedling","Shear","Soft","High",99.7523098733847,33.2513131378971
"1123","critical","ROB","LA3","Willow","Seedling","Shear","Soft","Low",99.8973389606792,38.9813200362844
"1124","critical","ROB","LA3","Willow","Seedling","Shear","Soft","Medium",99.8973389606792,38.9813200362844
"1125","critical","ROB","LA3","Willow","Seedling","Shear","Soft","High",99.8973389606792,38.9813200362844
"1126","critical","LOB","LA8","Willow","Seedling","Shear","Soft","Low",100,33.3697264001825
"1127","critical","LOB","LA8","Willow","Seedling","Shear","Soft","Medium",100,33.3697264001825
"1128","critical","LOB","LA8","Willow","Seedling","Shear","Soft","High",100,33.3697264001825
"1129","critical","MC","LA8","Willow","Seedling","Shear","Soft","Low",100,33.3338765134356
"1130","critical","MC","LA8","Willow","Seedling","Shear","Soft","Medium",100,33.3338765134356
"1131","critical","MC","LA8","Willow","Seedling","Shear","Soft","High",100,33.3338765134356
