"","Type","Species.x","Life_Stage.x","Hydraulic.x","Node.x","ProbabilityThreshold","Position","Limits","Hydraulic.y","Unit","Species.y","Life_Stage.y","Node.y","Q_Calculation"
"3590","Hydraulic_limit","Willow","Seedling","Depth","F45B","Medium","MC",27.52,"depth","cm","Willow","Seedling","F45B","Q <= newx2a"
"3591","Hydraulic_limit","Willow","Seedling","Depth","F45B","High","MC",18.4,"depth","cm","Willow","Seedling","F45B","Q <= newx3a"
"3592","Q_limit","Willow","Seedling","Shear","F45B","Medium","MC",16075.15,"shear","pa","Willow","Seedling","F45B","Q <= newx2a"
"3593","Q_limit","Willow","Seedling","Shear","F45B","High","MC",15.96,"shear","pa","Willow","Seedling","F45B","Q <= newx3a"
"3594","Hydraulic_limit","Willow","Seedling","Shear","F45B","Medium","MC",21.63,"shear","pa","Willow","Seedling","F45B","Q <= newx2a"
"3595","Hydraulic_limit","Willow","Seedling","Shear","F45B","High","MC",0.53,"shear","pa","Willow","Seedling","F45B","Q <= newx3a"
"3596","Q_limit","Willow","Seedling","Depth","F57C","Low","LOB",46.6,"depth","cm","Willow","Seedling","F57C","Q <= newx1a"
"3597","Q_limit","Willow","Seedling","Depth","F57C","Low","MC",141.03,"depth","cm","Willow","Seedling","F57C","Q <= newx1a"
"3598","Q_limit","Willow","Seedling","Depth","F57C","Low","ROB",1000.66,"depth","cm","Willow","Seedling","F57C","Q <= newx1a"
"3599","Q_limit","Willow","Seedling","Depth","F57C","Medium","LOB",26.23,"depth","cm","Willow","Seedling","F57C","Q <= newx2a"
"3600","Q_limit","Willow","Seedling","Depth","F57C","Medium","MC",91,"depth","cm","Willow","Seedling","F57C","Q <= newx2a"
"3601","Q_limit","Willow","Seedling","Depth","F57C","Medium","ROB",1000.14,"depth","cm","Willow","Seedling","F57C","Q <= newx2a"
"3602","Q_limit","Willow","Seedling","Depth","F57C","High","LOB",26.23,"depth","cm","Willow","Seedling","F57C","Q <= newx3a"
"3603","Q_limit","Willow","Seedling","Depth","F57C","High","MC",42.8,"depth","cm","Willow","Seedling","F57C","Q <= newx3a"
"3604","Q_limit","Willow","Seedling","Depth","F57C","High","ROB",999.63,"depth","cm","Willow","Seedling","F57C","Q <= newx3a"
"3605","Hydraulic_limit","Willow","Seedling","Depth","F57C","Low","LOB",33.95,"depth","cm","Willow","Seedling","F57C","Q <= newx1a"
"3606","Hydraulic_limit","Willow","Seedling","Depth","F57C","Low","MC",33.95,"depth","cm","Willow","Seedling","F57C","Q <= newx1a"
"3607","Hydraulic_limit","Willow","Seedling","Depth","F57C","Low","ROB",31.87,"depth","cm","Willow","Seedling","F57C","Q <= newx1a"
"3608","Hydraulic_limit","Willow","Seedling","Depth","F57C","Medium","LOB",28.21,"depth","cm","Willow","Seedling","F57C","Q <= newx2a"
"3609","Hydraulic_limit","Willow","Seedling","Depth","F57C","Medium","MC",27.52,"depth","cm","Willow","Seedling","F57C","Q <= newx2a"
"3610","Hydraulic_limit","Willow","Seedling","Depth","F57C","Medium","ROB",24.49,"depth","cm","Willow","Seedling","F57C","Q <= newx2a"
"3611","Hydraulic_limit","Willow","Seedling","Depth","F57C","High","LOB",28.21,"depth","cm","Willow","Seedling","F57C","Q <= newx3a"
"3612","Hydraulic_limit","Willow","Seedling","Depth","F57C","High","MC",18.4,"depth","cm","Willow","Seedling","F57C","Q <= newx3a"
"3613","Hydraulic_limit","Willow","Seedling","Depth","F57C","High","ROB",17.1,"depth","cm","Willow","Seedling","F57C","Q <= newx3a"
"3614","Q_limit","Willow","Seedling","Shear","F57C","Low","LOB",2391.58,"shear","pa","Willow","Seedling","F57C","Q <= newx1a"
"3615","Q_limit","Willow","Seedling","Shear","F57C","Low","MC",1988.28,"shear","pa","Willow","Seedling","F57C","Q <= newx1a"
"3616","Q_limit","Willow","Seedling","Shear","F57C","Low","ROB",5230.25,"shear","pa","Willow","Seedling","F57C","Q <= newx1a"
"3617","Q_limit","Willow","Seedling","Shear","F57C","Medium","LOB",774.64,"shear","pa","Willow","Seedling","F57C","Q <= newx2a"
"3618","Q_limit","Willow","Seedling","Shear","F57C","Medium","MC",668.07,"shear","pa","Willow","Seedling","F57C","Q <= newx2a"
"3619","Q_limit","Willow","Seedling","Shear","F57C","Medium","ROB",2423.33,"shear","pa","Willow","Seedling","F57C","Q <= newx2a"
"3620","Q_limit","Willow","Seedling","Shear","F57C","High","LOB",26.23,"shear","pa","Willow","Seedling","F57C","Q <= newx3a"
"3621","Q_limit","Willow","Seedling","Shear","F57C","High","MC",26.23,"shear","pa","Willow","Seedling","F57C","Q <= newx3a"
"3622","Q_limit","Willow","Seedling","Shear","F57C","High","ROB",640.43,"shear","pa","Willow","Seedling","F57C","Q <= newx3a"
"3623","Hydraulic_limit","Willow","Seedling","Shear","F57C","Low","LOB",42.73,"shear","pa","Willow","Seedling","F57C","Q <= newx1a"
"3624","Hydraulic_limit","Willow","Seedling","Shear","F57C","Low","MC",42.73,"shear","pa","Willow","Seedling","F57C","Q <= newx1a"
"3625","Hydraulic_limit","Willow","Seedling","Shear","F57C","Low","ROB",42.73,"shear","pa","Willow","Seedling","F57C","Q <= newx1a"
"3626","Hydraulic_limit","Willow","Seedling","Shear","F57C","Medium","LOB",21.63,"shear","pa","Willow","Seedling","F57C","Q <= newx2a"
"3627","Hydraulic_limit","Willow","Seedling","Shear","F57C","Medium","MC",21.63,"shear","pa","Willow","Seedling","F57C","Q <= newx2a"
"3628","Hydraulic_limit","Willow","Seedling","Shear","F57C","Medium","ROB",21.63,"shear","pa","Willow","Seedling","F57C","Q <= newx2a"
"3629","Hydraulic_limit","Willow","Seedling","Shear","F57C","High","LOB",3.41,"shear","pa","Willow","Seedling","F57C","Q <= newx3a"
"3630","Hydraulic_limit","Willow","Seedling","Shear","F57C","High","MC",3.56,"shear","pa","Willow","Seedling","F57C","Q <= newx3a"
"3631","Hydraulic_limit","Willow","Seedling","Shear","F57C","High","ROB",0.53,"shear","pa","Willow","Seedling","F57C","Q <= newx3a"
"3632","Q_limit","Willow","Seedling","Depth","GLEN","Low","LOB",131.81,"depth","cm","Willow","Seedling","GLEN","Q <= newx1a"
"3633","Q_limit","Willow","Seedling","Depth","GLEN","Low","MC",706.23,"depth","cm","Willow","Seedling","GLEN","Q <= newx1a"
"3634","Q_limit","Willow","Seedling","Depth","GLEN","Low","ROB",325.37,"depth","cm","Willow","Seedling","GLEN","Q <= newx1a"
"3635","Q_limit","Willow","Seedling","Depth","GLEN","Medium","LOB",53.9,"depth","cm","Willow","Seedling","GLEN","Q <= newx2a"
"3636","Q_limit","Willow","Seedling","Depth","GLEN","Medium","MC",594.73,"depth","cm","Willow","Seedling","GLEN","Q <= newx2a"
"3637","Q_limit","Willow","Seedling","Depth","GLEN","Medium","ROB",250.49,"depth","cm","Willow","Seedling","GLEN","Q <= newx2a"
"3638","Q_limit","Willow","Seedling","Depth","GLEN","High","LOB",22.98,"depth","cm","Willow","Seedling","GLEN","Q <= newx3a"
"3639","Q_limit","Willow","Seedling","Depth","GLEN","High","MC",452.61,"depth","cm","Willow","Seedling","GLEN","Q <= newx3a"
"3640","Q_limit","Willow","Seedling","Depth","GLEN","High","ROB",149.54,"depth","cm","Willow","Seedling","GLEN","Q <= newx3a"
"3641","Hydraulic_limit","Willow","Seedling","Depth","GLEN","Low","LOB",33.95,"depth","cm","Willow","Seedling","GLEN","Q <= newx1a"
"3642","Hydraulic_limit","Willow","Seedling","Depth","GLEN","Low","MC",33.95,"depth","cm","Willow","Seedling","GLEN","Q <= newx1a"
"3643","Hydraulic_limit","Willow","Seedling","Depth","GLEN","Low","ROB",33.95,"depth","cm","Willow","Seedling","GLEN","Q <= newx1a"
"3644","Hydraulic_limit","Willow","Seedling","Depth","GLEN","Medium","LOB",27.52,"depth","cm","Willow","Seedling","GLEN","Q <= newx2a"
"3645","Hydraulic_limit","Willow","Seedling","Depth","GLEN","Medium","MC",27.52,"depth","cm","Willow","Seedling","GLEN","Q <= newx2a"
"3646","Hydraulic_limit","Willow","Seedling","Depth","GLEN","Medium","ROB",27.52,"depth","cm","Willow","Seedling","GLEN","Q <= newx2a"
"3647","Hydraulic_limit","Willow","Seedling","Depth","GLEN","Medium","ROB",27.52,"depth","cm","Willow","Seedling","GLEN","Q <= newx2a"
"3648","Hydraulic_limit","Willow","Seedling","Depth","GLEN","High","LOB",23.05,"depth","cm","Willow","Seedling","GLEN","Q <= newx3a"
"3649","Hydraulic_limit","Willow","Seedling","Depth","GLEN","High","MC",18.4,"depth","cm","Willow","Seedling","GLEN","Q <= newx3a"
"3650","Hydraulic_limit","Willow","Seedling","Depth","GLEN","High","ROB",18.4,"depth","cm","Willow","Seedling","GLEN","Q <= newx3a"
"3651","Q_limit","Willow","Seedling","Shear","GLEN","Low","LOB",4993.09,"shear","pa","Willow","Seedling","GLEN","Q <= newx1a"
"3652","Q_limit","Willow","Seedling","Shear","GLEN","Low","MC",7527.82,"shear","pa","Willow","Seedling","GLEN","Q <= newx1a"
"3653","Q_limit","Willow","Seedling","Shear","GLEN","Low","ROB",7732.94,"shear","pa","Willow","Seedling","GLEN","Q <= newx1a"
"3654","Q_limit","Willow","Seedling","Shear","GLEN","Medium","LOB",1143.42,"shear","pa","Willow","Seedling","GLEN","Q <= newx2a"
"3655","Q_limit","Willow","Seedling","Shear","GLEN","Medium","MC",2778.05,"shear","pa","Willow","Seedling","GLEN","Q <= newx2a"
"3656","Q_limit","Willow","Seedling","Shear","GLEN","Medium","ROB",1906.13,"shear","pa","Willow","Seedling","GLEN","Q <= newx2a"
"3657","Q_limit","Willow","Seedling","Shear","GLEN","High","LOB",22.98,"shear","pa","Willow","Seedling","GLEN","Q <= newx3a"
"3658","Q_limit","Willow","Seedling","Shear","GLEN","High","MC",256.21,"shear","pa","Willow","Seedling","GLEN","Q >= newx3a[1] & Q <= newx3a[2]"
"3659","Q_limit","Willow","Seedling","Shear","GLEN","High","ROB",22.98,"shear","pa","Willow","Seedling","GLEN","Q <= newx3a"
"3660","Q_limit","Willow","Seedling","Shear","GLEN","High","MC",197.58,"shear","pa","Willow","Seedling","GLEN","Q >= newx3a[1] & Q <= newx3a[2]"
"3661","Hydraulic_limit","Willow","Seedling","Shear","GLEN","Low","LOB",42.73,"shear","pa","Willow","Seedling","GLEN","Q <= newx1a"
"3662","Hydraulic_limit","Willow","Seedling","Shear","GLEN","Low","MC",42.73,"shear","pa","Willow","Seedling","GLEN","Q <= newx1a"
"3663","Hydraulic_limit","Willow","Seedling","Shear","GLEN","Low","ROB",42.73,"shear","pa","Willow","Seedling","GLEN","Q <= newx1a"
"3664","Hydraulic_limit","Willow","Seedling","Shear","GLEN","Medium","LOB",21.63,"shear","pa","Willow","Seedling","GLEN","Q <= newx2a"
"3665","Hydraulic_limit","Willow","Seedling","Shear","GLEN","Medium","MC",21.63,"shear","pa","Willow","Seedling","GLEN","Q <= newx2a"
"3666","Hydraulic_limit","Willow","Seedling","Shear","GLEN","Medium","ROB",21.63,"shear","pa","Willow","Seedling","GLEN","Q <= newx2a"
"3667","Hydraulic_limit","Willow","Seedling","Shear","GLEN","High","LOB",3.21,"shear","pa","Willow","Seedling","GLEN","Q <= newx3a"
"3668","Hydraulic_limit","Willow","Seedling","Shear","GLEN","High","MC",0.53,"shear","pa","Willow","Seedling","GLEN","Q >= newx3a[1] & Q <= newx3a[2]"
"3669","Hydraulic_limit","Willow","Seedling","Shear","GLEN","High","ROB",2.42,"shear","pa","Willow","Seedling","GLEN","Q <= newx3a"
"3670","Hydraulic_limit","Willow","Seedling","Shear","GLEN","High","MC",0.53,"shear","pa","Willow","Seedling","GLEN","Q >= newx3a[1] & Q <= newx3a[2]"
"3671","Q_limit","Willow","Seedling","Depth","LA1","Low","MC",134.21,"depth","cm","Willow","Seedling","LA1","Q <= newx1a"
"3672","Q_limit","Willow","Seedling","Depth","LA1","Medium","MC",70.34,"depth","cm","Willow","Seedling","LA1","Q <= newx2a"
"3673","Q_limit","Willow","Seedling","Depth","LA1","High","MC",62.58,"depth","cm","Willow","Seedling","LA1","Q <= newx3a"
"3674","Hydraulic_limit","Willow","Seedling","Depth","LA1","Low","MC",33.95,"depth","cm","Willow","Seedling","LA1","Q <= newx1a"
"3675","Hydraulic_limit","Willow","Seedling","Depth","LA1","Medium","MC",27.52,"depth","cm","Willow","Seedling","LA1","Q <= newx2a"
"3676","Hydraulic_limit","Willow","Seedling","Depth","LA1","High","MC",26.54,"depth","cm","Willow","Seedling","LA1","Q <= newx3a"
"3677","Q_limit","Willow","Seedling","Shear","LA1","Medium","MC",19964.82,"shear","pa","Willow","Seedling","LA1","Q <= newx2a"
"3678","Q_limit","Willow","Seedling","Shear","LA1","High","MC",62.58,"shear","pa","Willow","Seedling","LA1","Q <= newx3a"
"3679","Hydraulic_limit","Willow","Seedling","Shear","LA1","Medium","MC",21.63,"shear","pa","Willow","Seedling","LA1","Q <= newx2a"
"3680","Hydraulic_limit","Willow","Seedling","Shear","LA1","High","MC",1.31,"shear","pa","Willow","Seedling","LA1","Q <= newx3a"
"3681","Q_limit","Willow","Seedling","Depth","LA11","Low","LOB",570.88,"depth","cm","Willow","Seedling","LA11","Q <= newx1a"
"3682","Q_limit","Willow","Seedling","Depth","LA11","Low","MC",125.85,"depth","cm","Willow","Seedling","LA11","Q <= newx1a"
"3683","Q_limit","Willow","Seedling","Depth","LA11","Low","ROB",984.02,"depth","cm","Willow","Seedling","LA11","Q <= newx1a"
"3684","Q_limit","Willow","Seedling","Depth","LA11","Medium","LOB",468.47,"depth","cm","Willow","Seedling","LA11","Q <= newx2a"
"3685","Q_limit","Willow","Seedling","Depth","LA11","Medium","MC",82.12,"depth","cm","Willow","Seedling","LA11","Q <= newx2a"
"3686","Q_limit","Willow","Seedling","Depth","LA11","Medium","ROB",844.67,"depth","cm","Willow","Seedling","LA11","Q <= newx2a"
"3687","Q_limit","Willow","Seedling","Depth","LA11","High","LOB",341.66,"depth","cm","Willow","Seedling","LA11","Q <= newx3a"
"3688","Q_limit","Willow","Seedling","Depth","LA11","High","MC",36.36,"depth","cm","Willow","Seedling","LA11","Q <= newx3a"
"3689","Q_limit","Willow","Seedling","Depth","LA11","High","ROB",666.87,"depth","cm","Willow","Seedling","LA11","Q <= newx3a"
"3690","Hydraulic_limit","Willow","Seedling","Depth","LA11","Low","LOB",33.95,"depth","cm","Willow","Seedling","LA11","Q <= newx1a"
"3691","Hydraulic_limit","Willow","Seedling","Depth","LA11","Low","MC",33.95,"depth","cm","Willow","Seedling","LA11","Q <= newx1a"
"3692","Hydraulic_limit","Willow","Seedling","Depth","LA11","Low","ROB",33.95,"depth","cm","Willow","Seedling","LA11","Q <= newx1a"
"3693","Hydraulic_limit","Willow","Seedling","Depth","LA11","Medium","LOB",27.52,"depth","cm","Willow","Seedling","LA11","Q <= newx2a"
"3694","Hydraulic_limit","Willow","Seedling","Depth","LA11","Medium","MC",27.52,"depth","cm","Willow","Seedling","LA11","Q <= newx2a"
"3695","Hydraulic_limit","Willow","Seedling","Depth","LA11","Medium","ROB",27.52,"depth","cm","Willow","Seedling","LA11","Q <= newx2a"
"3696","Hydraulic_limit","Willow","Seedling","Depth","LA11","High","LOB",18.4,"depth","cm","Willow","Seedling","LA11","Q <= newx3a"
"3697","Hydraulic_limit","Willow","Seedling","Depth","LA11","High","MC",18.4,"depth","cm","Willow","Seedling","LA11","Q <= newx3a"
"3698","Hydraulic_limit","Willow","Seedling","Depth","LA11","High","ROB",18.4,"depth","cm","Willow","Seedling","LA11","Q <= newx3a"
"3699","Q_limit","Willow","Seedling","Shear","LA11","Low","LOB",11014.75,"shear","pa","Willow","Seedling","LA11","Q <= newx1a"
"3700","Q_limit","Willow","Seedling","Shear","LA11","Low","MC",4573.95,"shear","pa","Willow","Seedling","LA11","Q <= newx1a"
"3701","Q_limit","Willow","Seedling","Shear","LA11","Low","ROB",9992.6,"shear","pa","Willow","Seedling","LA11","Q <= newx1a"
"3702","Q_limit","Willow","Seedling","Shear","LA11","Medium","LOB",1617.92,"shear","pa","Willow","Seedling","LA11","Q >= newx2a[1] & Q <= newx2a[2]"
"3703","Q_limit","Willow","Seedling","Shear","LA11","Medium","MC",77.02,"shear","pa","Willow","Seedling","LA11","Q <= newx2a"
"3704","Q_limit","Willow","Seedling","Shear","LA11","Medium","ROB",3256.77,"shear","pa","Willow","Seedling","LA11","Q <= newx2a"
"3705","Q_limit","Willow","Seedling","Shear","LA11","Medium","LOB",616.88,"shear","pa","Willow","Seedling","LA11","Q >= newx2a[1] & Q <= newx2a[2]"
"3706","Q_limit","Willow","Seedling","Shear","LA11","High","LOB",175.22,"shear","pa","Willow","Seedling","LA11","Q <= newx3a"
"3707","Q_limit","Willow","Seedling","Shear","LA11","High","MC",24.51,"shear","pa","Willow","Seedling","LA11","Q <= newx3a"
"3708","Q_limit","Willow","Seedling","Shear","LA11","High","ROB",417.99,"shear","pa","Willow","Seedling","LA11","Q <= newx3a"
"3709","Hydraulic_limit","Willow","Seedling","Shear","LA11","Low","LOB",42.73,"shear","pa","Willow","Seedling","LA11","Q <= newx1a"
"3710","Hydraulic_limit","Willow","Seedling","Shear","LA11","Low","MC",42.73,"shear","pa","Willow","Seedling","LA11","Q <= newx1a"
"3711","Hydraulic_limit","Willow","Seedling","Shear","LA11","Low","ROB",42.73,"shear","pa","Willow","Seedling","LA11","Q <= newx1a"
"3712","Hydraulic_limit","Willow","Seedling","Shear","LA11","Medium","LOB",21.63,"shear","pa","Willow","Seedling","LA11","Q >= newx2a[1] & Q <= newx2a[2]"
"3713","Hydraulic_limit","Willow","Seedling","Shear","LA11","Medium","MC",21.63,"shear","pa","Willow","Seedling","LA11","Q <= newx2a"
"3714","Hydraulic_limit","Willow","Seedling","Shear","LA11","Medium","ROB",21.63,"shear","pa","Willow","Seedling","LA11","Q <= newx2a"
"3715","Hydraulic_limit","Willow","Seedling","Shear","LA11","Medium","LOB",21.63,"shear","pa","Willow","Seedling","LA11","Q >= newx2a[1] & Q <= newx2a[2]"
"3716","Hydraulic_limit","Willow","Seedling","Shear","LA11","High","LOB",0.53,"shear","pa","Willow","Seedling","LA11","Q <= newx3a"
"3717","Hydraulic_limit","Willow","Seedling","Shear","LA11","High","MC",16.57,"shear","pa","Willow","Seedling","LA11","Q <= newx3a"
"3718","Hydraulic_limit","Willow","Seedling","Shear","LA11","High","ROB",0.53,"shear","pa","Willow","Seedling","LA11","Q <= newx3a"
"3719","Q_limit","Willow","Seedling","Depth","LA13","Low","MC",2347.7,"depth","cm","Willow","Seedling","LA13","Q <= newx1a"
"3720","Q_limit","Willow","Seedling","Depth","LA13","Medium","MC",1423.9,"depth","cm","Willow","Seedling","LA13","Q <= newx2a"
"3721","Q_limit","Willow","Seedling","Depth","LA13","High","MC",736.15,"depth","cm","Willow","Seedling","LA13","Q <= newx3a"
"3722","Hydraulic_limit","Willow","Seedling","Depth","LA13","Low","MC",33.95,"depth","cm","Willow","Seedling","LA13","Q <= newx1a"
"3723","Hydraulic_limit","Willow","Seedling","Depth","LA13","Medium","MC",27.52,"depth","cm","Willow","Seedling","LA13","Q <= newx2a"
"3724","Hydraulic_limit","Willow","Seedling","Depth","LA13","High","MC",18.4,"depth","cm","Willow","Seedling","LA13","Q <= newx3a"
"3725","Q_limit","Willow","Seedling","Shear","LA13","Medium","MC",6711.21,"shear","pa","Willow","Seedling","LA13","Q <= newx2a[1] & Q >= newx2a[2]"
"3726","Q_limit","Willow","Seedling","Shear","LA13","Medium","MC",6001.6,"shear","pa","Willow","Seedling","LA13","Q <= newx2a[1] & Q >= newx2a[2]"
"3727","Q_limit","Willow","Seedling","Shear","LA13","High","MC",37.78,"shear","pa","Willow","Seedling","LA13","Q <= newx3a"
"3728","Hydraulic_limit","Willow","Seedling","Shear","LA13","Medium","MC",21.63,"shear","pa","Willow","Seedling","LA13","Q <= newx2a[1] & Q >= newx2a[2]"
"3729","Hydraulic_limit","Willow","Seedling","Shear","LA13","High","MC",0.53,"shear","pa","Willow","Seedling","LA13","Q <= newx3a"
"3730","Q_limit","Willow","Seedling","Depth","LA14","Low","LOB",356.04,"depth","cm","Willow","Seedling","LA14","Q <= newx1a"
"3731","Q_limit","Willow","Seedling","Depth","LA14","Low","MC",985.62,"depth","cm","Willow","Seedling","LA14","Q <= newx1a"
"3732","Q_limit","Willow","Seedling","Depth","LA14","Low","ROB",166.38,"depth","cm","Willow","Seedling","LA14","Q <= newx1a"
"3733","Q_limit","Willow","Seedling","Depth","LA14","Medium","LOB",270.63,"depth","cm","Willow","Seedling","LA14","Q <= newx2a"
"3734","Q_limit","Willow","Seedling","Depth","LA14","Medium","MC",841.17,"depth","cm","Willow","Seedling","LA14","Q <= newx2a"
"3735","Q_limit","Willow","Seedling","Depth","LA14","Medium","ROB",109.57,"depth","cm","Willow","Seedling","LA14","Q <= newx2a"
"3736","Q_limit","Willow","Seedling","Depth","LA14","High","LOB",169.33,"depth","cm","Willow","Seedling","LA14","Q <= newx3a"
"3737","Q_limit","Willow","Seedling","Depth","LA14","High","MC",655.5,"depth","cm","Willow","Seedling","LA14","Q <= newx3a"
"3738","Q_limit","Willow","Seedling","Depth","LA14","High","ROB",21.16,"depth","cm","Willow","Seedling","LA14","Q <= newx3a"
"3739","Hydraulic_limit","Willow","Seedling","Depth","LA14","Low","LOB",33.95,"depth","cm","Willow","Seedling","LA14","Q <= newx1a"
"3740","Hydraulic_limit","Willow","Seedling","Depth","LA14","Low","MC",33.95,"depth","cm","Willow","Seedling","LA14","Q <= newx1a"
"3741","Hydraulic_limit","Willow","Seedling","Depth","LA14","Low","ROB",33.95,"depth","cm","Willow","Seedling","LA14","Q <= newx1a"
"3742","Hydraulic_limit","Willow","Seedling","Depth","LA14","Medium","LOB",27.52,"depth","cm","Willow","Seedling","LA14","Q <= newx2a"
"3743","Hydraulic_limit","Willow","Seedling","Depth","LA14","Medium","MC",27.52,"depth","cm","Willow","Seedling","LA14","Q <= newx2a"
"3744","Hydraulic_limit","Willow","Seedling","Depth","LA14","Medium","ROB",27.52,"depth","cm","Willow","Seedling","LA14","Q <= newx2a"
"3745","Hydraulic_limit","Willow","Seedling","Depth","LA14","Medium","ROB",27.52,"depth","cm","Willow","Seedling","LA14","Q <= newx2a"
"3746","Hydraulic_limit","Willow","Seedling","Depth","LA14","High","LOB",18.4,"depth","cm","Willow","Seedling","LA14","Q <= newx3a"
"3747","Hydraulic_limit","Willow","Seedling","Depth","LA14","High","MC",18.4,"depth","cm","Willow","Seedling","LA14","Q <= newx3a"
"3748","Hydraulic_limit","Willow","Seedling","Depth","LA14","High","ROB",18.4,"depth","cm","Willow","Seedling","LA14","Q <= newx3a"
"3749","Q_limit","Willow","Seedling","Shear","LA14","Low","LOB",862.67,"shear","pa","Willow","Seedling","LA14","Q >= newx1a[1] & Q <= newx1a[2]"
"3750","Q_limit","Willow","Seedling","Shear","LA14","Low","MC",2365.4,"shear","pa","Willow","Seedling","LA14","Q <= newx1a"
"3751","Q_limit","Willow","Seedling","Shear","LA14","Low","ROB",667.69,"shear","pa","Willow","Seedling","LA14","Q <= newx1a"
"3752","Q_limit","Willow","Seedling","Shear","LA14","Low","LOB",189.18,"shear","pa","Willow","Seedling","LA14","Q >= newx1a[1] & Q <= newx1a[2]"
"3753","Q_limit","Willow","Seedling","Shear","LA14","Medium","LOB",76.02,"shear","pa","Willow","Seedling","LA14","Q <= newx2a"
"3754","Q_limit","Willow","Seedling","Shear","LA14","Medium","MC",1038.45,"shear","pa","Willow","Seedling","LA14","Q >= newx2a[1] & Q <= newx2a[2]"
"3755","Q_limit","Willow","Seedling","Shear","LA14","Medium","ROB",32.88,"shear","pa","Willow","Seedling","LA14","Q <= newx2a"
"3756","Q_limit","Willow","Seedling","Shear","LA14","Medium","MC",394.25,"shear","pa","Willow","Seedling","LA14","Q >= newx2a[1] & Q <= newx2a[2]"
"3757","Q_limit","Willow","Seedling","Shear","LA14","High","LOB",22.85,"shear","pa","Willow","Seedling","LA14","Q <= newx3a"
"3758","Q_limit","Willow","Seedling","Shear","LA14","High","MC",393.82,"shear","pa","Willow","Seedling","LA14","Q <= newx3a"
"3759","Q_limit","Willow","Seedling","Shear","LA14","High","ROB",7.66,"shear","pa","Willow","Seedling","LA14","Q <= newx3a"
"3760","Hydraulic_limit","Willow","Seedling","Shear","LA14","Low","LOB",42.73,"shear","pa","Willow","Seedling","LA14","Q >= newx1a[1] & Q <= newx1a[2]"
"3761","Hydraulic_limit","Willow","Seedling","Shear","LA14","Low","MC",42.73,"shear","pa","Willow","Seedling","LA14","Q <= newx1a"
"3762","Hydraulic_limit","Willow","Seedling","Shear","LA14","Low","ROB",42.73,"shear","pa","Willow","Seedling","LA14","Q <= newx1a"
"3763","Hydraulic_limit","Willow","Seedling","Shear","LA14","Low","LOB",42.73,"shear","pa","Willow","Seedling","LA14","Q >= newx1a[1] & Q <= newx1a[2]"
"3764","Hydraulic_limit","Willow","Seedling","Shear","LA14","Medium","LOB",21.63,"shear","pa","Willow","Seedling","LA14","Q <= newx2a"
"3765","Hydraulic_limit","Willow","Seedling","Shear","LA14","Medium","MC",21.63,"shear","pa","Willow","Seedling","LA14","Q >= newx2a[1] & Q <= newx2a[2]"
"3766","Hydraulic_limit","Willow","Seedling","Shear","LA14","Medium","ROB",21.63,"shear","pa","Willow","Seedling","LA14","Q <= newx2a"
"3767","Hydraulic_limit","Willow","Seedling","Shear","LA14","Medium","MC",21.63,"shear","pa","Willow","Seedling","LA14","Q >= newx2a[1] & Q <= newx2a[2]"
"3768","Hydraulic_limit","Willow","Seedling","Shear","LA14","High","LOB",0.53,"shear","pa","Willow","Seedling","LA14","Q <= newx3a"
"3769","Hydraulic_limit","Willow","Seedling","Shear","LA14","High","MC",0.53,"shear","pa","Willow","Seedling","LA14","Q <= newx3a"
"3770","Hydraulic_limit","Willow","Seedling","Shear","LA14","High","ROB",16.36,"shear","pa","Willow","Seedling","LA14","Q <= newx3a"
"3771","Q_limit","Willow","Seedling","Depth","LA2","Low","LOB",3074.91,"depth","cm","Willow","Seedling","LA2","Q <= newx1a"
"3772","Q_limit","Willow","Seedling","Depth","LA2","Low","MC",62.58,"depth","cm","Willow","Seedling","LA2","Q <= newx1a"
"3773","Q_limit","Willow","Seedling","Depth","LA2","Low","ROB",1913.08,"depth","cm","Willow","Seedling","LA2","Q <= newx1a"
"3774","Q_limit","Willow","Seedling","Depth","LA2","Medium","LOB",2765.59,"depth","cm","Willow","Seedling","LA2","Q <= newx2a"
"3775","Q_limit","Willow","Seedling","Depth","LA2","Medium","MC",62.58,"depth","cm","Willow","Seedling","LA2","Q <= newx2a"
"3776","Q_limit","Willow","Seedling","Depth","LA2","Medium","ROB",1683.72,"depth","cm","Willow","Seedling","LA2","Q <= newx2a"
"3777","Q_limit","Willow","Seedling","Depth","LA2","High","LOB",2360.43,"depth","cm","Willow","Seedling","LA2","Q <= newx3a"
"3778","Q_limit","Willow","Seedling","Depth","LA2","High","MC",62.58,"depth","cm","Willow","Seedling","LA2","Q <= newx3a"
"3779","Q_limit","Willow","Seedling","Depth","LA2","High","ROB",1389.78,"depth","cm","Willow","Seedling","LA2","Q <= newx3a"
"3780","Hydraulic_limit","Willow","Seedling","Depth","LA2","Low","LOB",33.95,"depth","cm","Willow","Seedling","LA2","Q <= newx1a"
"3781","Hydraulic_limit","Willow","Seedling","Depth","LA2","Low","MC",134.8,"depth","cm","Willow","Seedling","LA2","Q <= newx1a"
"3782","Hydraulic_limit","Willow","Seedling","Depth","LA2","Low","ROB",33.95,"depth","cm","Willow","Seedling","LA2","Q <= newx1a"
"3783","Hydraulic_limit","Willow","Seedling","Depth","LA2","Medium","LOB",27.52,"depth","cm","Willow","Seedling","LA2","Q <= newx2a"
